"Time (s)";"Linear Acceleration x (m/s^2)";"Linear Acceleration y (m/s^2)";"Linear Acceleration z (m/s^2)";"Absolute acceleration (m/s^2)"
1,136354650E1;1,348502415E-1;-3,984310287E-1;1,631835097E-1;4,511770497E-1
1,137351850E1;5,301845849E-2;-3,929849321E-1;1,411617261E-1;4,209213070E-1
1,138349050E1;-1,386959553E-2;-3,553773952E-1;2,662938952E-2;3,566434957E-1
1,139346250E1;-3,600101441E-2;-2,385172820E-1;-7,857371449E-2;2,536935069E-1
1,140343450E1;-2,881392756E-2;-7,088930368E-2;-2,156879979E-1;2,288598878E-1
1,141340650E1;7,625149280E-2;4,497736752E-2;-2,685129136E-1;2,827303282E-1
1,142337850E1;2,245415595E-1;8,621134758E-2;-2,739262658E-1;3,645365654E-1
1,143335050E1;3,981556249E-1;1,705568486E-1;-3,471740440E-1;5,551102206E-1
1,144332250E1;4,989885199E-1;2,822930467E-1;-4,360023129E-1;7,202617053E-1
1,145329450E1;4,682471125E-1;2,918737096E-1;-4,396062443E-1;7,054780441E-1
1,146326650E1;3,221959447E-1;2,671955359E-1;-4,146649459E-1;5,891949580E-1
1,147323850E1;2,365134412E-1;2,744355583E-1;-4,116340417E-1;5,483576094E-1
1,148321150E1;2,066301127E-1;3,440758967E-1;-5,429306379E-1;6,751724993E-1
1,149318712E1;2,346782926E-1;4,310479671E-1;-6,484644020E-1;8,132541617E-1
1,150315912E1;3,262009585E-1;4,781490433E-1;-7,403732765E-1;9,397798473E-1
1,151313113E1;4,256191928E-1;5,045796275E-1;-8,382556665E-1;1,066969943E0
1,152310312E1;5,296621361E-1;5,675670040E-1;-8,757374883E-1;1,170295019E0
1,153307512E1;7,060515824E-1;5,473233587E-1;-8,428162023E-1;1,228173785E0
1,154304712E1;7,780743688E-1;5,114962989E-1;-7,358527941E-1;1,186805596E0
1,155301913E1;7,927643287E-1;4,762943065E-1;-6,602278304E-1;1,136324045E0
1,156299112E1;7,336650583E-1;4,685923541E-1;-6,683472741E-1;1,097511408E0
1,157296312E1;6,656104848E-1;4,822742540E-1;-6,898480707E-1;1,073087198E0
1,158293512E1;6,803197405E-1;4,847868025E-1;-7,269311124E-1;1,107376194E0
1,159290713E1;6,590870386E-1;4,705318755E-1;-7,172849607E-1;1,081801130E0
1,160287912E1;6,016069353E-1;4,260901129E-1;-5,663273942E-1;9,296291769E-1
1,161285112E1;5,294703475E-1;3,380561882E-1;-4,895932138E-1;7,964435637E-1
1,162282312E1;4,331722605E-1;2,655787808E-1;-4,277518916E-1;6,641851977E-1
1,163279513E1;4,236889538E-1;1,706907499E-1;-3,800929910E-1;5,942376153E-1
1,164276712E1;4,392750360E-1;8,416599154E-2;-3,527908793E-1;5,696559277E-1
1,165273912E1;4,413897181E-1;-4,436457932E-2;-3,389622143E-1;5,582906787E-1
1,166271112E1;4,905092532E-1;-1,083319491E-1;-2,440314987E-1;5,584680036E-1
1,167268313E1;4,663028037E-1;-3,467398882E-2;-1,745849955E-1;4,991197360E-1
1,168265512E1;3,336432946E-1;9,053828716E-3;-1,636243898E-1;3,717159679E-1
1,169262712E1;2,603741010E-1;-1,510043442E-2;-1,285112751E-1;2,907539225E-1
1,170259912E1;1,877872045E-1;-6,542858899E-2;-7,296184927E-2;2,118215425E-1
1,171257113E1;1,579748100E-1;-1,577374130E-1;-7,958996058E-2;2,370056833E-1
1,172254312E1;2,161915163E-1;-1,427597702E-1;-1,957276502E-1;3,246974542E-1
1,173251612E1;2,392505959E-1;-3,185153782E-2;-3,777731082E-1;4,482944227E-1
1,174248812E1;3,204548997E-1;4,956918597E-2;-5,702543843E-1;6,560019129E-1
1,175246013E1;5,056610700E-1;1,719993567E-1;-8,605481762E-1;1,012827754E0
1,176243212E1;6,764852095E-1;2,440592730E-1;-1,233654329E0;1,427970648E0
1,177240412E1;6,744702590E-1;3,044990176E-1;-1,792594644E0;1,939336314E0
1,178237612E1;5,613309485E-1;4,534597600E-1;-2,606745456E0;2,704780963E0
1,179234813E1;4,070875391E-1;6,744014812E-1;-3,476851491E0;3,564973199E0
1,180232012E1;1,362021178E-2;1,106673270E0;-4,384373274E0;4,521906704E0
1,181229212E1;-4,020049200E-1;1,091758193E0;-5,450211344E0;5,573001669E0
1,182226412E1;-2,427977362E-1;4,371208853E-1;-6,526518270E0;6,545644822E0
1,183223613E1;9,399903484E-2;3,952992600E-1;-8,003900335E0;8,014207253E0
1,184220812E1;2,575347662E-1;8,458669871E-1;-9,775287420E0;9,815195324E0
1,185218012E1;1,224134989E0;1,043069597E0;-1,136683286E1;1,148004312E1
1,186215212E1;1,919122543E0;9,109084904E-1;-1,288443442E1;1,305838565E1
1,187212413E1;2,392824194E0;7,133018374E-1;-1,393113513E1;1,415312450E1
1,188209612E1;3,363626884E0;-7,256277680E-2;-1,428665520E1;1,467745782E1
1,189206812E1;4,118024415E0;-1,211073552E0;-1,426635952E1;1,489811525E1
1,190204012E1;4,621534879E0;-2,502787224E0;-1,380111528E1;1,476798265E1
1,191201213E1;4,658673469E0;-3,874958584E0;-1,316644212E1;1,449392081E1
1,192198412E1;4,255152147E0;-5,183751388E0;-1,239825130E1;1,409589421E1
1,193195612E1;4,040603479E0;-6,829627404E0;-1,168126104E1;1,412169063E1
1,194192812E1;3,729597095E0;-8,076422181E0;-1,175548091E1;1,474211048E1
1,195190013E1;3,430448280E0;-9,203643737E0;-1,191618111E1;1,544248703E1
1,196187212E1;2,902752270E0;-1,036004173E1;-1,181992659E1;1,598333820E1
1,197184512E1;2,921374482E0;-1,156350630E1;-1,142031150E1;1,651280175E1
1,198181712E1;4,176922541E0;-1,311562631E1;-1,031121631E1;1,719847427E1
1,199178913E1;5,155728022E0;-1,477191914E1;-8,902975815E0;1,800150285E1
1,200176112E1;6,024420201E0;-1,628267360E1;-7,587649332E0;1,894707156E1
1,201173312E1;6,446048888E0;-1,792978279E1;-4,809285173E0;1,965090026E1
1,202170512E1;7,618706233E0;-1,990486231E1;-5,637546194E-1;2,132055458E1
1,203167713E1;9,791633896E0;-2,094171632E1;3,635060774E0;2,340182137E1
1,204164912E1;9,809011821E0;-2,224583018E1;7,531838243E0;2,545235275E1
1,205162112E1;9,975310142E0;-2,253741679E1;1,660290689E1;2,971697302E1
1,206159312E1;8,160375334E0;-2,011301617E1;2,445406860E1;3,269750168E1
1,207156513E1;6,235844409E0;-1,649319909E1;2,580305867E1;3,125234725E1
1,208153712E1;5,901056814E0;-1,614105404E1;3,023193393E1;3,477536378E1
1,209150912E1;4,115990461E0;-1,350948072E1;3,541845398E1;3,813022854E1
1,210148112E1;2,039221721E0;-9,240964175E0;3,575304335E1;3,698423925E1
1,211145313E1;2,893529749E-1;-4,470741327E0;3,353361103E1;3,383155807E1
1,212142512E1;6,368962705E-2;-4,059650199E-1;3,013473917E1;3,013754086E1
1,213139712E1;4,612383109E-1;2,265934352E0;2,488526333E1;2,499246947E1
1,214136912E1;5,703017467E-1;3,966072237E0;1,927734732E1;1,968936496E1
1,215134113E1;9,872783893E-1;4,583834956E0;1,371627919E1;1,449560542E1
1,216131312E1;8,822916323E-1;5,001157461E0;9,442190255E0;1,072123926E1
1,217128512E1;1,750152044E-1;5,420297574E0;5,492179150E0;7,718438179E0
1,218125712E1;4,257351869E-1;5,719981994E0;3,086322974E0;6,513434882E0
1,219122913E1;4,798254400E-1;6,023617963E0;1,766156750E0;6,295515505E0
1,220120212E1;5,817482561E-2;5,830430635E0;9,194442558E-1;5,902769133E0
1,221117412E1;-3,795488345E-1;5,529645184E0;2,896266246E-1;5,550217722E0
1,222114612E1;-1,812246551E-1;5,094127021E0;1,263144761E-1;5,098914377E0
1,223111813E1;-2,037362891E-1;4,888748541E0;-6,196294427E-3;4,892995930E0
1,224109012E1;-4,299937141E-1;4,719987957E0;-4,008242941E-1;4,756452567E0
1,225106212E1;-2,847121860E-1;4,603117611E0;-6,648769516E-1;4,659593774E0
1,226103412E1;-4,144041601E-1;4,523067767E0;-1,145567195E0;4,684249890E0
1,227100613E1;-2,132299747E-1;4,444592578E0;-1,024117017E0;4,566036123E0
1,228097812E1;2,545518091E-1;4,389251314E0;-1,104147273E0;4,533151764E0
1,229095012E1;3,000093792E-1;4,250568514E0;-1,572616251E0;4,542076639E0
1,230092212E1;7,368251860E-2;3,969656872E0;-1,353937987E0;4,194848373E0
1,231089413E1;-3,800456285E-2;3,456193278E0;-1,189468675E0;3,655345681E0
1,232086612E1;-7,756770104E-2;2,871420549E0;-1,208314251E0;3,116263155E0
1,233083812E1;-2,001086766E-1;2,452648519E0;-9,340377367E-1;2,632100822E0
1,234081012E1;-2,971087035E-1;1,953795362E0;-6,473306268E-1;2,079573716E0
1,235078213E1;-2,885926907E-1;1,386958091E0;-2,799494827E-1;1,444060317E0
1,236075412E1;2,046161855E-2;1,084344216E0;1,326470107E-1;1,092619003E0
1,237072612E1;1,900612597E-1;9,221082473E-1;1,846749508E-1;9,594330303E-1
1,238069812E1;3,736176382E-1;8,674598774E-1;4,977781463E-1;1,067642197E0
1,239067013E1;4,772329308E-1;9,195787418E-1;4,894751000E-1;1,145845629E0
1,240064212E1;4,488328582E-1;9,471629816E-1;8,779243469E-2;1,051796634E0
1,241061512E1;4,518218087E-1;9,724352324E-1;-4,081181109E-2;1,073051179E0
1,242058713E1;4,015734686E-1;9,679118264E-1;-2,139630693E-1;1,069530154E0
1,243055912E1;3,242126128E-1;8,639255279E-1;-3,620245099E-1;9,912330109E-1
1,244053112E1;3,497250380E-1;7,752337915E-1;-3,928375822E-1;9,368118272E-1
1,245050312E1;8,670207515E-2;5,764448315E-1;-6,079736030E-1;8,422813043E-1
1,246047513E1;-1,214611410E-1;2,816527766E-1;-4,806680238E-1;5,701954441E-1
1,247044712E1;2,670189500E-2;1,744382304E-1;-5,233889508E-1;5,523383757E-1
1,248041912E1;5,826077968E-2;8,148504317E-2;-7,650426793E-1;7,715727003E-1
1,249038717E1;-3,040304089E-2;7,908651531E-3;-8,306320667E-1;8,312259151E-1
1,250035917E1;-2,985442132E-3;-4,681690156E-2;-8,446992981E-1;8,460009689E-1
1,251033117E1;-1,588878527E-2;-1,150696957E-1;-1,005638062E0;1,012324750E0
1,252030317E1;-1,277699943E-1;-1,776328567E-1;-8,334743983E-1;8,617181533E-1
1,253027517E1;2,649738863E-2;-1,396145529E-1;-4,395574200E-1;4,619578557E-1
1,254024717E1;1,969328893E-1;-1,732000825E-1;-3,700907439E-1;4,535945218E-1
1,255021917E1;2,769425520E-1;-1,841668278E-1;-2,508642626E-1;4,165902973E-1
1,256019117E1;2,184686413E-1;-2,178333414E-1;-3,113513696E-1;4,383144844E-1
1,257016317E1;4,015215746E-1;-2,148132545E-1;-3,752684534E-2;4,569163745E-1
1,258013517E1;6,556516533E-1;-3,050726295E-2;5,044077194E-1;8,277903907E-1
1,259010717E1;6,338865624E-1;-1,788253963E-1;1,249438888E-1;6,703742774E-1
1,260007917E1;6,381101525E-1;-4,637128526E-1;2,202815706E-1;8,189860479E-1
1,261005217E1;4,037916099E-1;-5,863956231E-1;3,135832518E-1;7,779729730E-1
1,262002417E1;1,569016998E-1;-6,930178463E-1;-6,821537197E-2;7,138243591E-1
1,262999617E1;4,845707479E-1;-4,446573615E-1;8,101755828E-1;1,043510160E0
1,263996817E1;5,774093297E-1;-3,297396934E-1;1,317398152E0;1,475692275E0
1,264994017E1;5,037044455E-1;-4,998597550E-1;1,073904305E0;1,287186233E0
1,265991217E1;6,112752333E-1;-5,476724374E-1;1,319142376E0;1,553621292E0
1,266988417E1;5,696170378E-1;-5,383057827E-1;1,642637243E0;1,820025769E0
1,267985617E1;5,685934827E-1;-4,409560740E-1;1,652344791E0;1,802216445E0
1,268982817E1;5,314965539E-1;-3,013105309E-1;1,466085244E0;1,588295491E0
1,269980017E1;4,966586968E-1;-1,307665461E-1;1,534045678E0;1,617734803E0
1,270977217E1;3,193258023E-1;-1,577303964E-1;1,315394311E0;1,362758247E0
1,271974417E1;3,340160546E-1;-1,024630988E-1;8,320032388E-1;9,023828460E-1
1,272971617E1;4,930973040E-1;7,652952790E-2;6,158199817E-1;7,926133797E-1
1,273968817E1;3,692681868E-1;6,715585649E-2;3,421176642E-1;5,078517491E-1
1,274966017E1;2,567149866E-1;-1,881148678E-1;-1,682477832E-2;3,187049748E-1
1,275963217E1;2,045566535E-1;-5,075365645E-1;-4,731373948E-1;7,233918600E-1
1,276960417E1;2,389269891E-1;-6,526691347E-1;-7,673751336E-1;1,035339414E0
1,277957617E1;5,770347790E-1;-2,129713815E-1;-6,808737642E-1;9,175592778E-1
1,278954817E1;1,016807121E0;-9,131245852E-2;-2,227859330E-1;1,044925001E0
1,279952017E1;8,797885855E-1;-7,936156833E-1;-1,795668232E-1;1,198373085E0
1,280949317E1;9,188976873E-1;-9,328209311E-1;-1,877143335E-1;1,322786650E0
1,281946517E1;1,409735481E0;-6,394339621E-1;1,432456738E-1;1,554589734E0
1,282943717E1;1,635154123E0;-4,783846861E-1;4,399497682E-1;1,759584244E0
1,283940917E1;1,300982971E0;-7,373947048E-1;4,279308164E-1;1,555452482E0
1,284938117E1;9,278633693E-1;-1,075542694E0;2,790770781E-1;1,447620991E0
1,285935317E1;1,063205800E0;-8,524819422E-1;4,671890223E-1;1,440624038E0
1,286932517E1;1,227137169E0;-6,652652067E-1;6,548174018E-1;1,541826597E0
1,287929717E1;1,131529053E0;-5,573285294E-1;4,128765750E-1;1,327192584E0
1,288926917E1;1,026586954E0;-3,384356725E-1;2,594082141E-1;1,111625882E0
1,289924117E1;8,130363330E-1;-2,031591690E-1;1,223646820E-1;8,469208004E-1
1,290921317E1;4,668804355E-1;-1,734488815E-1;-8,106462836E-2;5,046120584E-1
1,291918517E1;3,131701095E-1;-9,025001943E-2;-2,243611729E-1;3,956747647E-1
1,292915717E1;1,932158326E-1;-1,429100436E-1;-2,755500376E-1;3,656274904E-1
1,293912917E1;4,133411363E-2;-1,846270037E-1;-3,433543503E-1;3,920304189E-1
1,294910117E1;9,005702477E-2;-1,184833002E-1;-4,826549077E-1;5,050785286E-1
1,295907317E1;3,925762117E-2;-1,056012994E-1;-5,520537561E-1;5,634324670E-1
1,296904517E1;1,485426664E-2;-1,127729094E-1;-5,800502247E-1;5,910978273E-1
1,297901717E1;1,438236710E-1;3,553703785E-2;-6,526054001E-1;6,692099354E-1
1,298898917E1;2,688305636E-1;1,476597369E-1;-7,062454176E-1;7,699713369E-1
1,299896217E1;2,292118768E-1;2,040561318E-1;-7,983373100E-1;8,552891031E-1
1,300893417E1;1,984243495E-1;1,762859505E-1;-7,795794421E-1;8,235247813E-1
1,301890617E1;2,634843081E-1;1,991269290E-1;-7,875287318E-1;8,539771765E-1
1,302887817E1;3,941327405E-1;2,886665118E-1;-8,792703760E-1;1,005875423E0
1,303885017E1;3,870735432E-1;1,887644935E-1;-8,444233096E-1;9,478969815E-1
1,304882217E1;2,909400554E-1;1,189089775E-2;-6,973523873E-1;7,557035539E-1
1,305879417E1;4,122520924E-1;3,592412353E-2;-7,107121056E-1;8,224074583E-1
1,306876617E1;4,953747579E-1;1,496121222E-1;-6,679274440E-1;8,449301795E-1
1,307873817E1;3,508658297E-1;2,273134321E-1;-5,024266827E-1;6,536136461E-1
1,308871017E1;2,652068613E-1;2,839098018E-1;-5,217476374E-1;6,505075342E-1
1,309868217E1;1,280525610E-1;3,872821426E-1;-6,613212597E-1;7,770011100E-1
1,310865417E1;-5,246037830E-2;4,819842321E-1;-7,515110528E-1;8,943320154E-1
1,311862617E1;-1,217176875E-1;5,004146558E-1;-7,371953148E-1;8,992702349E-1
1,312859817E1;-1,962942454E-1;5,786585873E-1;-8,736669892E-1;1,066147832E0
1,313857017E1;-2,024763604E-1;6,035501844E-1;-8,562469643E-1;1,066971586E0
1,314854217E1;-1,408755049E-1;6,578521067E-1;-7,715751886E-1;1,023691152E0
1,315851417E1;-1,462150361E-1;6,528036207E-1;-7,451948905E-1;1,001422403E0
1,316848617E1;-1,454454694E-1;5,678371453E-1;-8,616182166E-1;1,042103334E0
1,317845817E1;1,574608397E-1;9,185940707E-1;-9,495585859E-1;1,330515122E0
1,318843117E1;3,012158060E-1;1,205010574E0;-8,767209899E-1;1,520335864E0
1,319840317E1;2,973221451E-1;1,112553815E0;-8,310115510E-1;1,420125575E0
1,320837517E1;1,757828707E-1;1,202084627E0;-1,001605822E0;1,574522560E0
1,321834717E1;2,517604946E-1;1,469748525E0;-9,297680998E-1;1,757274251E0
1,322831917E1;4,465039853E-1;1,237548575E0;-4,650395858E-1;1,395404637E0
1,323829117E1;3,630882646E-1;1,066495298E0;-1,039968234E-1;1,131397652E0
1,324826317E1;5,878900252E-1;9,249008775E-1;2,698858398E-1;1,128669430E0
1,325823517E1;9,255383702E-1;8,902064234E-1;4,361736363E-1;1,356221292E0
1,326820717E1;9,786113539E-1;9,447691315E-1;3,349355292E-1;1,400874978E0
1,327817917E1;9,449221824E-1;9,231087059E-1;3,673554164E-1;1,371115464E0
1,328815117E1;9,163732251E-1;8,393566972E-1;3,765472394E-1;1,298478870E0
1,329812317E1;9,499656252E-1;7,072756970E-1;3,103438944E-1;1,224331219E0
1,330809517E1;9,941325686E-1;4,645606989E-1;1,763976324E-1;1,111410065E0
1,331806717E1;6,751695860E-1;4,406964576E-1;6,514675319E-2;8,088951954E-1
1,332803917E1;6,946910271E-1;5,233480203E-1;3,270528978E-1;9,292213792E-1
1,333801117E1;4,462084085E-1;4,252679944E-1;4,337160516E-1;7,537004871E-1
1,334798317E1;1,465642610E-1;1,853754473E-1;5,779756325E-1;6,244205081E-1
1,335795517E1;3,289531698E-1;2,828380072E-1;8,908648199E-1;9,908822602E-1
1,336792817E1;2,648307026E-1;8,089564383E-2;1,061568434E0;1,097090218E0
1,337790017E1;9,325512283E-2;-2,107786757E-1;1,038454975E0;1,063725953E0
1,338787217E1;1,195432542E-1;-2,446188515E-1;1,135704696E0;1,167884467E0
1,339784417E1;6,108792306E-1;1,058439589E-1;1,191030466E0;1,342732270E0
1,340781617E1;8,590059000E-1;3,536857957E-1;1,093074401E0;1,434502152E0
1,341778817E1;8,799645136E-1;4,871438152E-1;8,886229974E-1;1,342124239E0
1,342776017E1;6,598044189E-1;4,358064312E-1;7,081896168E-1;1,061509138E0
1,343773217E1;5,065260925E-1;2,492059922E-1;6,300702310E-1;8,459673782E-1
1,344770417E1;4,997426645E-1;1,792335320E-1;4,322723740E-1;6,846362502E-1
1,345767617E1;4,459191176E-1;1,815449363E-1;1,840434515E-1;5,154361409E-1
1,346764817E1;2,944839066E-1;3,534232557E-2;4,917099059E-2;3,006453684E-1
1,347762017E1;1,748116482E-1;-7,110974371E-2;-7,611671448E-2;2,034931503E-1
1,348759317E1;1,957712120E-1;-1,145469546E-3;-2,109763116E-1;2,878171009E-1
1,349756517E1;1,384022058E-1;4,987207174E-2;-2,983021384E-1;3,326057124E-1
1,350753717E1;2,585960358E-2;4,722913027E-2;-3,746077180E-1;3,784577284E-1
1,351750917E1;2,335524112E-3;1,171635836E-1;-4,168901038E-1;4,330474785E-1
1,352748117E1;-2,174140960E-2;1,805485708E-1;-4,924191731E-1;5,249258208E-1
1,353745317E1;1,315550432E-2;1,457248932E-1;-5,074599659E-1;5,281329651E-1
1,354742617E1;1,262654326E-1;-6,179922223E-3;-4,095974565E-1;4,286621365E-1
1,355739817E1;2,577414653E-1;-1,509353471E-1;-2,997235966E-1;4,231387199E-1
1,356737017E1;3,109059580E-1;-1,762923825E-1;-2,252218831E-1;4,224528559E-1
1,357734217E1;4,101669022E-1;-3,248321253E-1;-3,005995095E-2;5,240767100E-1
1,358731417E1;5,248872267E-1;-4,804639560E-1;1,846568245E-1;7,351532879E-1
1,359728617E1;5,881526383E-1;-4,839611757E-1;3,808303249E-1;8,515713017E-1
1,360725817E1;6,126678208E-1;-5,406452537E-1;6,892873228E-1;1,069007092E0
1,361723017E1;6,287611125E-1;-6,461161602E-1;1,013563963E0;1,356509689E0
1,362720217E1;7,562632312E-1;-6,547747171E-1;1,220284086E0;1,577896465E0
1,363717417E1;8,720818090E-1;-6,598272961E-1;1,352263929E0;1,739113704E0
1,364714617E1;8,514039349E-1;-7,043199295E-1;1,468621767E0;1,837880605E0
1,365711817E1;7,632935578E-1;-6,962343997E-1;1,462412024E0;1,790532971E0
1,366709017E1;6,529832764E-1;-5,618484271E-1;1,310041770E0;1,567887194E0
1,367706217E1;4,376325897E-1;-2,734356844E-1;1,048481196E0;1,168589823E0
1,368703417E1;2,392067418E-1;-8,290065408E-2;8,468808943E-1;8,839115527E-1
1,369700617E1;2,535547858E-1;-1,293012339E-1;6,786301875E-1;7,358992933E-1
1,370697817E1;1,823797725E-1;-1,163098902E-1;3,843778306E-1;4,410631345E-1
1,371695117E1;2,071858540E-2;-1,355630171E-1;1,578631282E-1;2,091108764E-1
1,372692317E1;-1,474743070E-1;-2,113423473E-1;-1,478410006E-2;2,581333543E-1
1,373689517E1;-2,147871613E-1;-2,151681805E-1;-2,211381876E-1;3,759427730E-1
1,374686717E1;-2,493614551E-1;-2,144858104E-1;-4,164451307E-1;5,306711270E-1
1,375683917E1;-2,586121157E-1;-2,427799022E-1;-5,751227760E-1;6,757133377E-1
1,376681117E1;-1,369767277E-1;-1,452313882E-1;-7,111787134E-1;7,386676807E-1
1,377678317E1;2,858557552E-4;-5,628529787E-3;-8,178465450E-1;8,178659629E-1
1,378675517E1;6,565136790E-2;8,884668767E-2;-8,867536426E-1;8,936083362E-1
1,379672717E1;7,331494801E-2;1,745902580E-1;-1,001470751E0;1,019215632E0
1,380669917E1;1,024195370E-1;2,891869140E-1;-1,086286368E0;1,128776730E0
1,381667117E1;1,897535500E-1;2,152073568E-1;-1,082062340E0;1,119455012E0
1,382664317E1;2,293716520E-1;2,886086243E-1;-1,075312314E0;1,136751013E0
1,383661517E1;2,988972388E-1;4,123725450E-1;-1,068920723E0;1,184053287E0
1,384658717E1;3,264112390E-1;3,902256310E-1;-9,884899324E-1;1,111725095E0
1,385655917E1;3,019289470E-1;2,359643877E-1;-8,770402479E-1;9,570997220E-1
1,386653117E1;2,957926597E-1;1,070695353E-1;-7,539756542E-1;8,169678513E-1
1,387650317E1;2,941229142E-1;4,033818662E-2;-6,666346246E-1;7,297514513E-1
1,388647617E1;2,879885271E-1;-1,357138753E-3;-5,768272394E-1;6,447238926E-1
1,389644817E1;2,055033908E-1;5,049070716E-3;-4,540602690E-1;4,984253852E-1
1,390642017E1;1,421819191E-1;5,048719883E-2;-4,039642489E-1;4,312212538E-1
1,391639217E1;1,406461479E-1;9,125749469E-2;-3,548230791E-1;3,924394052E-1
1,392636417E1;1,546106876E-1;6,983855903E-2;-2,985974228E-1;3,434272994E-1
1,393633617E1;1,492526646E-1;6,029297948E-2;-2,678597796E-1;3,125067404E-1
1,394630817E1;8,287499942E-2;1,199152833E-1;-2,726825631E-1;3,091985137E-1
1,395628017E1;1,071794629E-2;2,299587125E-1;-2,561589164E-1;3,444027791E-1
1,396625217E1;2,298350438E-2;1,497951400E-1;-1,758140802E-1;2,321150927E-1
1,397622417E1;1,836084187E-2;8,584823549E-2;-1,881131136E-1;2,075899409E-1
1,398619617E1;1,234500714E-2;1,836107576E-1;-3,003726375E-1;3,522627299E-1
1,399616817E1;2,250607923E-2;2,032264119E-1;-3,051503974E-1;3,673203822E-1
1,400614017E1;-4,163217545E-4;2,245629019E-1;-2,394814879E-1;3,282987256E-1
1,401611217E1;-3,559492528E-2;3,339678150E-1;-2,956422400E-1;4,474436661E-1
1,402608417E1;-1,249750983E-1;4,005828041E-1;-3,241263664E-1;5,302294404E-1
1,403605617E1;-1,146242841E-1;4,628217369E-1;-3,253338164E-1;5,772216028E-1
1,404602917E1;-2,814864233E-2;4,537737554E-1;-3,402915788E-1;5,678920018E-1
1,405600117E1;-9,068212867E-2;4,354731399E-1;-3,538653052E-1;5,684019337E-1
1,406597317E1;-2,059075065E-1;5,429145581E-1;-4,202124918E-1;7,167514610E-1
1,407594517E1;-1,913551755E-1;5,070155776E-1;-4,261333823E-1;6,893992012E-1
1,408591717E1;-1,281984490E-1;3,104818887E-1;-3,390133774E-1;4,772461792E-1
1,409588917E1;5,698089726E-2;1,162935179E-1;-2,898534966E-1;3,174681944E-1
1,410586117E1;7,647266373E-2;-2,524944663E-2;-2,212276500E-1;2,354299811E-1
1,411583317E1;-1,381927293E-1;4,556735158E-2;7,721891463E-2;1,647312197E-1
1,412580517E1;-2,935468172E-1;4,149295324E-1;4,854908073E-1;7,028780653E-1
1,413577717E1;-1,311401832E-1;7,749238890E-1;9,001455206E-1;1,194975623E0
1,414574917E1;6,471172035E-2;8,182593584E-1;1,366252223E0;1,593857309E0
1,415572117E1;3,153412172E-1;6,104586697E-1;1,742912314E0;1,873457553E0
1,416569317E1;4,823004203E-1;3,549125415E-1;1,939860570E0;2,030181184E0
1,417566517E1;4,637957369E-1;2,614623410E-1;2,022533183E0;2,091437190E0
1,418563717E1;3,015643001E-1;2,854949820E-1;1,919673058E0;1,964075626E0
1,419560917E1;1,259754838E-1;2,685868809E-1;1,694947019E0;1,720713263E0
1,420558117E1;-7,832900852E-2;1,745750552E-1;1,403882564E0;1,416862074E0
1,421555417E1;-1,731992054E-1;1,611431238E-1;9,866948372E-1;1,014658451E0
1,422552617E1;-2,749104984E-1;2,050747168E-1;5,981368321E-1;6,894919083E-1
